SentID	Original_file	AFINN	Modals	# of modals	Pos	Neg	Has Negation	Sentence
9351	p	1.38675	{}	0	"[['exhilarating', 3], ['solid', 2]]"	[]	TRUE	"coy but exhilarating , with really solid performances by ving rhames and wesley snipes . "
9352	p	0	{}	0	[]	[]	FALSE	"it is a likable story , told with competence . "
9353	p	-0.2582	{'might': 1}	1	[]	"[['suspect', -1]]"	TRUE	"not only does spider-man deliver , but i suspect it might deliver again and again . "
9354	p	-1.2792	{}	0	"[['spirit', 1]]"	"[['difficult', -1], ['grief', -2], ['loss', -3], ['drag', -1]]"	FALSE	tackles the difficult subject of grief and loss with such life-embracing spirit that the theme doesn't drag an audience down . 
9355	p	0.37796	{}	0	"[['big', 1]]"	[]	FALSE	a small movie with a big impact . 
9356	p	0.2357	{}	0	"[['certain', 1]]"	[]	FALSE	"the movie , despite its rough edges and a tendency to sag in certain places , is wry and engrossing . "
9357	p	0.6396	{}	0	"[['admire', 3]]"	[]	FALSE	" i admire the closing scenes of the film , which seem to ask whether our civilization offers a cure for vincent's complaint . "
9358	p	1.13389	{}	0	"[['like', 2], ['good', 3], ['vision', 1]]"	[]	FALSE	"like rudy yellow lodge , eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider . "
9359	p	-0.18257	{}	0	"[['comedy', 1]]"	"[['tragic', -2]]"	FALSE	"a delightful romantic comedy with plenty of bite . it's far from a frothy piece , and the characters are complex , laden with plenty of baggage and tinged with tragic undertones . "
9360	p	0	{}	0	[]	[]	FALSE	"using an endearing cast , writer/director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred . "
9361	p	0.22942	{}	0	"[['good', 3]]"	"[['stuck', -2]]"	FALSE	"when a movie has stuck around for this long , you know there's something there . it's that good . "
9362	p	0.35355	{}	0	"[['smart', 1]]"	[]	FALSE	"smart , sassy interpretation of the oscar wilde play . "
9363	p	-0.2582	{'should': 1}	1	[]	"[['forget', -1]]"	FALSE	forget about one oscar nomination for julianne moore this year - she should get all five . 
9364	p	-0.44721	{}	0	[]	"[['odd', -2]]"	TRUE	japanese director shohei imamura's latest film is an odd but ultimately satisfying blend of the sophomoric and the sublime . 
9365	p	0	{}	0	[]	[]	FALSE	"kwan is a master of shadow , quietude , and room noise , and lan yu is a disarmingly lived-in movie . "
9366	p	0	{}	0	[]	[]	FALSE	while the plot follows a predictable connect-the-dots course . . . director john schultz colors the picture in some evocative shades . 
9367	p	1.5	{}	0	"[['nice', 3]]"	[]	FALSE	nice piece of work . 
9368	p	0.4714	{'need': 1}	1	"[['rich', 2]]"	[]	TRUE	"katz's documentary doesn't have much panache , but with material this rich it doesn't need it . "
9369	p	0.27735	{}	0	"[['big', 1]]"	[]	FALSE	"we get an image of big papa spanning history , rather than suspending it . "
9370	p	1.6641	{}	0	"[['strong', 2], ['winning', 4]]"	[]	FALSE	"evelyn's strong cast and surehanded direction make for a winning , heartwarming yarn . "
9371	p	0	{}	0	[]	[]	FALSE	"'aunque recurre a ciertos clichés del género , la poderosa actuación de robin williams perdona las fallas del guión . '"
9372	p	0	{}	0	[]	[]	TRUE	a conventional but heartwarming tale . 
9373	p	-0.5	{}	0	[]	"[['provoking', -1]]"	FALSE	a thought-provoking picture . 
9374	p	1.58114	{}	0	"[['outstanding', 5]]"	[]	FALSE	this is one of the outstanding thrillers of recent years . 
9375	p	0.7303	{}	0	"[['warmth', 2], ['humor', 2]]"	[]	TRUE	"skins has a desolate air , but eyre , a native american raised by white parents , manages to infuse the rocky path to sibling reconciliation with flashes of warmth and gentle humor . "
9376	p	0	{}	0	[]	[]	FALSE	a film of quiet power . 
9377	p	0	{}	0	[]	[]	FALSE	"more concerned with overall feelings , broader ideas , and open-ended questions than concrete story and definitive answers , soderbergh's solaris is a gorgeous and deceptively minimalist cinematic tone poem . "
9378	p	1.1547	{}	0	"[['intelligent', 2], ['kind', 2]]"	[]	FALSE	an intelligent romantic thriller of a very old-school kind of quality . 
9379	p	0.86603	{}	0	"[['pleasure', 3]]"	[]	FALSE	the sword fighting is well done and auteuil is a goofy pleasure . 
9380	p	0.21822	{}	0	"[['yes', 1]]"	[]	TRUE	"yes , mibii is rote work and predictable , but with a philosophical visual coming right at the end that extravagantly redeems it . "
9381	p	1.1094	{'can': 1}	1	"[['funny', 4]]"	[]	TRUE	"film can't quite maintain its initial momentum , but remains sporadically funny throughout . "
9382	p	0	{}	0	"[['boldly', 2]]"	"[['disturbing', -2]]"	FALSE	"o fantasma is boldly , confidently orchestrated , aesthetically and sexually , and its impact is deeply and rightly disturbing . "
9383	p	0.67082	{}	0	"[['good', 3]]"	[]	TRUE	"it's still adam sandler , and it's not little nicky . and for many of us , that's good enough . "
9384	p	-0.48507	{}	0	"[['cool', 1]]"	"[['crime', -3]]"	FALSE	here's yet another cool crime movie that actually manages to bring something new into the mix . 
9385	p	0.1857	{}	0	"[['extends', 1]]"	[]	FALSE	"lee's achievement extends to his supple understanding of the role that brown played in american culture as an athlete , a movie star , and an image of black indomitability . "
9386	p	-0.53033	{}	0	"[['huge', 1], ['desire', 1]]"	"[['risks', -2], ['emptiness', -1], ['missing', -2]]"	FALSE	kaufman and jonze take huge risks to ponder the whole notion of passion -- our desire as human beings for passion in our lives and the emptiness one feels when it is missing . 
9387	p	1.04257	{}	0	"[['solid', 2], ['excellent', 3]]"	[]	FALSE	"it tends to remind one of a really solid woody allen film , with its excellent use of new york locales and sharp writing"
9388	p	0.53882	{}	0	"[['marvelous', 3]]"	[]	FALSE	"while centered on the life experiences of a particular theatrical family , this marvelous documentary touches -- ever so gracefully -- on the entire history of the yiddish theater , both in america and israel . "
9389	p	2.67261	{}	0	"[['impressed', 3], ['good', 3], ['fun', 4]]"	[]	FALSE	"the film , despite the gratuitous cinematic distractions impressed upon it , is still good fun . "
9390	p	1.1547	{}	0	"[['perfect', 3], ['beautiful', 3]]"	[]	FALSE	the immersive powers of the giant screen and its hyper-realistic images are put to perfect use in the breathtakingly beautiful outer-space documentary space station 3d . 
9391	p	0.37796	{}	0	"[['easy', 1]]"	[]	FALSE	"has an unmistakable , easy joie de vivre . "
9392	p	0.343	{}	0	"[['spirit', 1], ['comedy', 1]]"	[]	FALSE	"more than anything else , kissing jessica stein injects freshness and spirit into the romantic comedy genre , which has been held hostage by generic scripts that seek to remake sleepless in seattle again and again . "
9393	p	0.19245	{}	0	"[['fit', 1]]"	[]	TRUE	this movie has the usual impossible stunts . . . but it has just as many scenes that are lean and tough enough to fit in any modern action movie . 
9394	p	1.70561	{}	0	"[['earnest', 2], ['excellent', 3], ['popular', 3]]"	[]	FALSE	"mostly works because of the universal themes , earnest performances . . . and excellent use of music by india's popular gulzar and jagjit singh . "
9395	p	0.68599	{}	0	"[['fun', 4]]"	[]	FALSE	" . . . the one thing this wild film has that other imax films don't : chimps , lots of chimps , all blown up to the size of a house . that's fun for kids of any age . "
9396	p	0	{}	0	[]	[]	FALSE	"writer/director david caesar ladles on the local flavour with a hugely enjoyable film about changing times , clashing cultures and the pleasures of a well-made pizza . "
9397	p	0	{}	0	[]	[]	FALSE	rarely have i seen a film so willing to champion the fallibility of the human heart . 
9398	p	-0.24254	{}	0	"[['solutions', 1]]"	"[['rejects', -1], ['strange', -1]]"	FALSE	"holofcener rejects patent solutions to dramatize life's messiness from inside out , in all its strange quirks . "
9399	p	0.21822	{}	0	"[['like', 2]]"	"[['leave', -1]]"	FALSE	"like the full monty , this is sure to raise audience's spirits and leave them singing long after the credits roll . "
9400	p	-0.37796	{}	0	"[['comedy', 1]]"	"[['wicked', -2]]"	FALSE	" . . . a gleefully grungy , hilariously wicked black comedy . . . "
9401	p	0	{'may': 1}	1	[]	[]	FALSE	kinnear and dafoe give what may be the performances of their careers . 
9402	p	1.22474	{}	0	"[['great', 3]]"	[]	FALSE	"all in all , a great party . "
9403	p	0.33333	{}	0	"[['spirit', 1]]"	[]	FALSE	a moving story of determination and the human spirit . 
9404	p	1.56525	{}	0	"[['best', 3], ['funny', 4]]"	[]	FALSE	" "" brown sugar "" admirably aspires to be more than another "" best man "" clone by weaving a theme throughout this funny film . "
9405	p	0	{}	0	[]	[]	FALSE	"[gulpilil] is a commanding screen presence , and his character's abundant humanism makes him the film's moral compass . "
9406	p	0	{}	0	[]	[]	FALSE	a stylish thriller . 
9407	p	0.75593	{}	0	"[['accomplished', 2]]"	[]	FALSE	an effortlessly accomplished and richly resonant work . 
9408	p	0.5547	{}	0	"[['better', 2]]"	[]	FALSE	"in some ways , lagaan is quintessential bollywood . except it's much , much better . "
9409	p	0.1857	{}	0	"[['great', 3]]"	"[['danger', -2]]"	FALSE	"though it never rises to its full potential as a film , still offers a great deal of insight into the female condition and the timeless danger of emotions repressed . "
9410	p	1.17851	{}	0	"[['wonderful', 4], ['funny', 4]]"	"[['bad', -3]]"	FALSE	"scotland looks wonderful , the fans are often funny fanatics , the showdown sure beats a bad day of golf . "
9411	p	0.57735	{}	0	"[['beautifully', 3]]"	[]	FALSE	"what enlivens this film , beyond the astute direction of cardoso and beautifully detailed performances by all of the actors , is a note of defiance over social dictates . "
9412	p	0.4714	{}	0	"[['true', 2]]"	[]	FALSE	"the emotion is impressively true for being so hot-blooded , and both leads are up to the task . "
9413	p	0	{}	0	[]	[]	FALSE	"although it lacks the detail of the book , the film does pack some serious suspense . "
9414	p	0	{}	0	[]	[]	FALSE	i'd watch these two together again in a new york minute . 
9415	p	1.17851	{}	0	"[['like', 2], ['love', 3]]"	[]	FALSE	"there's nothing like love to give a movie a b-12 shot , and cq shimmers with it . "
9416	p	-1.26491	{}	0	[]	"[['death', -2], ['suicide', -2]]"	FALSE	"a moving essay about the specter of death , especially suicide . "
9417	p	0.66667	{'can': 1}	1	"[['encourage', 2], ['success', 2]]"	[]	FALSE	"this film is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success . "
9418	p	1	{}	0	"[['like', 2], ['love', 3]]"	[]	FALSE	like a less dizzily gorgeous companion to mr . wong's in the mood for love -- very much a hong kong movie despite its mainland setting . 
9419	p	-0.70711	{}	0	"[['comedy', 1]]"	"[['somber', -2], ['poor', -2]]"	FALSE	" . . . a somber film , almost completely unrelieved by any comedy beyond the wistful everyday ironies of the working poor . "
9420	p	0.75593	{}	0	"[['adventure', 2], ['good', 3]]"	"[['fight', -1]]"	FALSE	coral reef adventure is a heavyweight film that fights a good fight on behalf of the world's endangered reefs -- and it lets the pictures do the punching . 
9421	p	0.60302	{}	0	"[['intelligent', 2]]"	[]	FALSE	"the overall result is an intelligent , realistic portrayal of testing boundaries . "
9422	p	1.09109	{}	0	"[['inspirational', 2], ['love', 3]]"	[]	FALSE	"poignant and moving , a walk to remember is an inspirational love story , capturing the innocence and idealism of that first encounter . "
9423	p	0.53452	{}	0	"[['worth', 2]]"	[]	FALSE	worth a salute just for trying to be more complex than your average film . 
9424	p	1	{}	0	"[['sophisticated', 2], ['comedy', 1]]"	[]	FALSE	handsome and sophisticated approach to the workplace romantic comedy . 
9425	p	0.72761	{}	0	"[['lovely', 3]]"	[]	FALSE	"a shimmeringly lovely coming-of-age portrait , shot in artful , watery tones of blue , green and brown . "
9426	p	0.89803	{}	0	"[['cherish', 2], ['comedy', 1], ['charm', 3], ['forgive', 1]]"	"[['problem', -2]]"	FALSE	"while cherish doesn't completely survive its tonal transformation from dark comedy to suspense thriller , it's got just enough charm and appealing character quirks to forgive that still serious problem . "
9427	p	-0.39223	{}	0	[]	"[['menace', -2]]"	FALSE	"in many ways , reminiscent of 1992's unforgiven which also utilized the scintillating force of its actors to draw out the menace of its sparse dialogue . "
9428	p	-0.25	{}	0	"[['admire', 3]]"	"[['harsh', -2], ['tears', -2]]"	FALSE	"we admire this film for its harsh objectivity and refusal to seek our tears , our sympathies . "
9429	p	0	{}	0	[]	[]	FALSE	"an often watchable , though goofy and lurid , blast of a costume drama set in the late 15th century . "
9430	p	0	{}	0	[]	[]	FALSE	"the entire cast is first-rate , especially sorvino . "
9431	p	0	{}	0	[]	[]	FALSE	the cat's meow marks a return to form for director peter bogdanovich . . . 
9432	p	0	{}	0	[]	[]	FALSE	this one is strictly a lightweight escapist film . 
9433	p	-0.8165	{}	0	"[['smart', 1]]"	"[['passive', -1], ['aggressive', -2], ['struggle', -2]]"	FALSE	"this sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem . "
9434	p	0	{}	0	[]	[]	FALSE	"the culmination of everyone's efforts is given life when a selection appears in its final form [in "" last dance "" ] . "
9435	p	0.1715	{}	0	"[['strength', 2], ['freedom', 2]]"	"[['questioning', -1], ['problems', -2]]"	TRUE	"in questioning the election process , payami graphically illustrates the problems of fledgling democracies , but also the strength and sense of freedom the iranian people already possess , with or without access to the ballot box . "
9436	p	2.85774	{}	0	"[['charming', 3], ['funny', 4]]"	[]	FALSE	a very charming and funny movie . 
9437	p	0	{}	0	[]	[]	FALSE	this is a film that manages to find greatness in the hue of its drastic iconography . 
9438	p	1.2	{}	0	"[['brisk', 2], ['big', 1], ['funny', 4], ['substantial', 1]]"	"[['trouble', -2]]"	FALSE	"streamlined to a tight , brisk 85-minute screwball thriller , "" big trouble "" is funny , harmless and as substantial as a tub of popcorn with extra butter . "
9439	p	1.06066	{}	0	"[['excellent', 3]]"	[]	FALSE	consummate actor barry has done excellent work here . 
9440	p	-0.53452	{}	0	[]	"[['problem', -2]]"	TRUE	the biggest problem with this movie is that it's not nearly long enough . 
9441	p	0	{}	0	"[['good', 3]]"	"[['bad', -3]]"	TRUE	"while not all that bad of a movie , it's nowhere near as good as the original . "
9442	p	0.2132	{}	0	"[['big', 1]]"	[]	FALSE	ali's graduation from little screen to big is far less painful than his opening scene encounter with an over-amorous terrier . 
